StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,Q37,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,Q44,Q7,Q8,Q8_4_TEXT,Q35,Q35_7_TEXT,Q14,Q15,Q16,Condition
2018-11-06 04:18:50,2018-11-06 04:20:20,IP Address,50.80.166.242,100,89,True,2018-11-06 04:20:20,R_28NzJCDlBeYdEEU,,,,,41.2660064697265625,-89.2490997314453125,anonymous,EN,Yes- I consent,55.704,56.47,58.489,2,3,,,,,,37,Male,,Caucasian,,Yes,Somewhere in-between,Yes,1
2018-11-06 04:21:58,2018-11-06 04:22:41,IP Address,66.41.206.190,100,43,True,2018-11-06 04:22:42,R_2cudIMzT0qoDbG0,,,,,44.991302490234375,-92.948699951171875,anonymous,EN,Yes- I consent,,,,,,,,,,,53,Male,,Caucasian,,No,Somewhere in-between,No,3
2018-11-06 04:24:18,2018-11-06 04:25:42,IP Address,173.190.79.183,100,84,True,2018-11-06 04:25:43,R_3Odr1Uky545FRAd,,,,,41.6992034912109375,-93.045501708984375,anonymous,EN,Yes- I consent,,,,,,54.385,54.385,56.267,1,1,27,Female,,"Caucasian,Native American",,Yes,Somewhere in-between,Yes,2
2018-11-06 04:30:40,2018-11-06 04:31:53,IP Address,98.223.123.7,100,73,True,2018-11-06 04:31:53,R_1NaX6rulHkas3mp,,,,,41.873199462890625,-88.0001983642578125,anonymous,EN,Yes- I consent,42.103,42.103,44.759,1,3,,,,,,45,Female,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-06 04:33:49,2018-11-06 04:34:08,IP Address,65.31.213.39,100,19,True,2018-11-06 04:34:09,R_3iy96rlznlmNtw2,,,,,39.214599609375,-94.515899658203125,anonymous,EN,Yes- I consent,,,,,,,,,,,45,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 04:47:13,2018-11-06 04:47:44,IP Address,75.111.239.251,100,31,True,2018-11-06 04:47:44,R_1n6doyY1rA3WaFl,,,,,33.47210693359375,-101.93979644775390625,anonymous,EN,Yes- I consent,,,,,,,,,,,34,Male,,"Black/African,Native American",,No,Somewhere in-between,Yes,3
2018-11-06 04:47:09,2018-11-06 04:48:28,IP Address,72.193.94.144,100,79,True,2018-11-06 04:48:29,R_3rNdICjOdSNHlhl,,,,,36.1204986572265625,-115.05229949951171875,anonymous,EN,Yes- I consent,,,,,,59.308,59.308,60.749,1,1,33,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 04:47:29,2018-11-06 04:49:03,IP Address,208.123.138.159,100,94,True,2018-11-06 04:49:03,R_Z2En5iAwLGKyfbH,,,,,37.79010009765625,-103.1396026611328125,anonymous,EN,Yes- I consent,55.418,55.418,63.697,1,3,,,,,,33,Female,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-06 04:48:19,2018-11-06 04:50:09,IP Address,73.12.63.68,100,109,True,2018-11-06 04:50:09,R_3oZMQRjGUgjDdrq,,,,,39.1501007080078125,-78.2689971923828125,anonymous,EN,Yes- I consent,,,,,,66.843,66.843,69.598,1,1,44,Female,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-06 04:49:00,2018-11-06 04:51:02,IP Address,99.99.16.158,100,122,True,2018-11-06 04:51:03,R_4T4BB4A3JMg6hzj,,,,,28.0167999267578125,-80.67389678955078125,anonymous,EN,Yes- I consent,72.418,78.855,80.147,4,3,,,,,,57,Female,,Black/African,,Yes,Lean Democrat,Yes,1
2018-11-06 04:51:33,2018-11-06 04:54:04,IP Address,45.46.23.203,100,150,True,2018-11-06 04:54:05,R_3g6FVGGNn7veqiY,,,,,44.22039794921875,-69.51329803466796875,anonymous,EN,Yes- I consent,,,,,,15.589,79.839,83.25,3,1,54,Female,,"Asian,Caucasian",,Yes,Lean Democrat,Yes,2
2018-11-06 04:55:23,2018-11-06 04:56:57,IP Address,24.127.94.39,100,94,True,2018-11-06 04:56:57,R_117PN7fCiBL3tyt,,,,,42.6428985595703125,-83.3545989990234375,anonymous,EN,Yes- I consent,63.746,63.746,68.218,1,3,,,,,,51,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 04:54:31,2018-11-06 05:04:05,IP Address,68.44.69.93,100,573,True,2018-11-06 05:04:05,R_1BXYC0hAVTe2k6u,,,,,40.280303955078125,-85.83910369873046875,anonymous,EN,Yes- I consent,,,,,,,,,,,33,Male,,Caucasian,,Yes,Somewhere in-between,Yes,3
2018-11-06 05:19:50,2018-11-06 05:20:15,IP Address,67.78.179.62,100,24,True,2018-11-06 05:20:15,R_yUck1hO5vF5iqFH,,,,,28.2480010986328125,-81.28759765625,anonymous,EN,Yes- I consent,,,,,,,,,,,30,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 05:19:53,2018-11-06 05:20:29,IP Address,174.63.208.213,100,36,True,2018-11-06 05:20:29,R_1IKSDoDwgNm94cG,,,,,33.4503936767578125,-82.1981964111328125,anonymous,EN,Yes- I consent,,,,,,,,,,,26,Female,,Black/African,,Yes,Lean Democrat,Yes,3
2018-11-06 05:20:14,2018-11-06 05:20:38,IP Address,184.54.194.220,100,23,True,2018-11-06 05:20:38,R_2R4B5yUGr2dBuNf,,,,,39.335693359375,-84.31490325927734375,anonymous,EN,Yes- I consent,,,,,,,,,,,36,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 05:19:49,2018-11-06 05:21:00,IP Address,173.95.134.235,100,71,True,2018-11-06 05:21:00,R_zUQvlFYOvwTb1Hr,,,,,35.9766998291015625,-78.5543975830078125,anonymous,EN,Yes- I consent,34.785,34.785,36.641,1,3,,,,,,45,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 05:20:00,2018-11-06 05:21:14,IP Address,71.225.176.110,100,73,True,2018-11-06 05:21:14,R_3HAMlQmdyqa9VEr,,,,,40.36199951171875,-75.319000244140625,anonymous,EN,Yes- I consent,,,,,,21.313,21.313,52.009,1,1,30,Male,,Caucasian,,Maybe,Lean Republican,Yes,2
2018-11-06 05:19:50,2018-11-06 05:21:37,IP Address,174.26.82.91,100,107,True,2018-11-06 05:21:37,R_1CHAHLQlq5YXoxp,,,,,33.406097412109375,-112.02649688720703125,anonymous,EN,Yes- I consent,,,,,,60.202,60.202,64.3,1,1,23,Male,,Caucasian,,No,Lean Democrat,Unsure,2
2018-11-06 05:20:52,2018-11-06 05:22:37,IP Address,69.206.94.117,100,105,True,2018-11-06 05:22:37,R_0Um1qtSN57974S5,,,,,41.37860107421875,-74.669097900390625,anonymous,EN,Yes- I consent,,,,,,65.08,65.08,66.979,1,1,70,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 05:22:51,2018-11-06 05:23:53,IP Address,68.227.240.164,100,61,True,2018-11-06 05:23:53,R_3PGZTnEqBI1MYgr,,,,,33.50970458984375,-112.06780242919921875,anonymous,EN,Yes- I consent,4.263,37.075,38.13,4,3,,,,,,30,Male,,Caucasian,,No,Somewhere in-between,Yes,1
2018-11-06 05:28:21,2018-11-06 05:30:06,IP Address,73.206.120.71,100,104,True,2018-11-06 05:30:06,R_3iDcqSl2PFQ9pjN,,,,,29.373199462890625,-95.00350189208984375,anonymous,EN,Yes- I consent,,,,,,59.139,64.04,65.335,3,1,59,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 05:52:24,2018-11-06 05:53:18,IP Address,68.103.70.160,100,54,True,2018-11-06 05:53:18,R_1IfU6T16zMGKbc5,,,,,37.072998046875,-95.61840057373046875,anonymous,EN,Yes- I consent,27.673,27.673,32.622,1,3,,,,,,40,Female,,Caucasian,,Maybe,Somewhere in-between,Yes,1
2018-11-06 05:52:24,2018-11-06 05:53:21,IP Address,96.58.142.231,100,57,True,2018-11-06 05:53:22,R_r3kRjyrm2Th6Pxn,,,,,27.8625946044921875,-82.7093963623046875,anonymous,EN,Yes- I consent,,,,,,,,,,,33,Male,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-06 05:52:36,2018-11-06 05:54:14,IP Address,108.51.198.131,100,97,True,2018-11-06 05:54:14,R_1n2ywGfdTKhbuXo,,,,,38.9615020751953125,-77.341796875,anonymous,EN,Yes- I consent,,,,,,,,,,,40,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 05:52:58,2018-11-06 05:55:36,IP Address,108.176.230.234,100,158,True,2018-11-06 05:55:36,R_2atvhOneIHBBq4Y,,,,,44.084503173828125,-70.1696014404296875,anonymous,EN,Yes- I consent,8.052,88.309,89.325,4,3,,,,,,27,Female,,Caucasian,,Maybe,Somewhere in-between,Yes,1
2018-11-06 05:52:37,2018-11-06 05:57:33,IP Address,68.51.154.16,100,295,True,2018-11-06 05:57:33,R_3Jl6aVeDNz3TzjI,,,,,42.2223052978515625,-83.39659881591796875,anonymous,EN,Yes- I consent,,,,,,247.128,251.396,252.547,2,1,39,Male,,"Black/African,Other - Please specify",hispanic,Yes,Lean Democrat,Yes,2
2018-11-06 06:00:13,2018-11-06 06:00:56,IP Address,70.188.204.224,100,43,True,2018-11-06 06:00:56,R_2WYisJt2T4SVP5n,,,,,33.6020965576171875,-112.37359619140625,anonymous,EN,Yes- I consent,,,,,,,,,,,42,Female,,Caucasian,,Yes,Somewhere in-between,Yes,3
2018-11-06 06:01:03,2018-11-06 06:02:13,IP Address,24.245.38.217,100,70,True,2018-11-06 06:02:13,R_3hzt9ebQXUtAS2s,,,,,45.1177978515625,-93.30539703369140625,anonymous,EN,Yes- I consent,,,,,,52.74,52.74,53.695,1,1,31,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 06:12:35,2018-11-06 06:14:06,IP Address,172.74.163.92,100,90,True,2018-11-06 06:14:06,R_1FQHoFKvWDrjCaE,,,,,35.0583038330078125,-79.00800323486328125,anonymous,EN,Yes- I consent,,,,,,64.668,64.668,65.531,1,1,31,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 06:24:51,2018-11-06 06:25:25,IP Address,76.2.182.107,100,34,True,2018-11-06 06:25:25,R_22x01iriTCX1kyn,,,,,38.2711944580078125,-94.31369781494140625,anonymous,EN,Yes- I consent,,,,,,,,,,,24,Female,,Caucasian,,Yes,Somewhere in-between,Yes,3
2018-11-06 06:25:11,2018-11-06 06:26:12,IP Address,108.253.225.242,100,60,True,2018-11-06 06:26:12,R_3ktytaADiEvGiMm,,,,,36.038299560546875,-78.87640380859375,anonymous,EN,Yes- I consent,,,,,,,,,,,43,Female,,Asian,,Yes,Lean Democrat,Yes,3
2018-11-06 06:26:00,2018-11-06 06:26:23,IP Address,50.29.198.51,100,23,True,2018-11-06 06:26:24,R_2BkvQHKNK3e3kRo,,,,,41.0543975830078125,-74.61710357666015625,anonymous,EN,Yes- I consent,,,,,,,,,,,54,Male,,Caucasian,,No,Somewhere in-between,No,3
2018-11-06 06:25:10,2018-11-06 06:26:50,IP Address,75.135.153.220,100,99,True,2018-11-06 06:26:50,R_2fM7RaRDSjzaeM9,,,,,44.7631072998046875,-85.62059783935546875,anonymous,EN,Yes- I consent,64.491,64.491,66.015,1,3,,,,,,48,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 06:25:02,2018-11-06 06:26:55,IP Address,68.227.104.50,100,112,True,2018-11-06 06:26:56,R_6lD5TnEefaskSRj,,,,,35.6215057373046875,-97.473297119140625,anonymous,EN,Yes- I consent,,,,,,61.415,61.415,68.976,1,1,47,Female,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-06 06:25:57,2018-11-06 06:27:21,IP Address,208.66.15.250,100,83,True,2018-11-06 06:27:21,R_2DMFKCGiSy1DCWR,,,,,36.166107177734375,-116.0037994384765625,anonymous,EN,Yes- I consent,,,,,,54.868,54.868,57.196,1,1,60,Female,,Caucasian,,Yes,Somewhere in-between,Yes,2
2018-11-06 06:25:59,2018-11-06 06:27:23,IP Address,71.229.86.225,100,84,True,2018-11-06 06:27:24,R_2y2zV7u4u9X6ARL,,,,,32.0749053955078125,-81.0883026123046875,anonymous,EN,Yes- I consent,,,,,,63.054,63.054,64.352,1,1,27,Male,,Black/African,,No,Lean Democrat,Yes,2
2018-11-06 06:25:10,2018-11-06 06:27:58,IP Address,67.149.242.37,100,167,True,2018-11-06 06:27:58,R_uzgorIvG54tARtn,,,,,42.33489990234375,-83.1800994873046875,anonymous,EN,Yes- I consent,136.67,136.67,138.218,1,3,,,,,,32,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 06:28:52,2018-11-06 06:31:17,IP Address,47.188.79.49,100,144,True,2018-11-06 06:31:18,R_12Gg5UqDTwYXBiY,,,,,33.106201171875,-97.160003662109375,anonymous,EN,Yes- I consent,53.029,112.421,114.003,4,3,,,,,,31,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 06:58:10,2018-11-06 06:58:33,IP Address,23.112.240.10,100,23,True,2018-11-06 06:58:33,R_3QWOoF2Jj0bXCOR,,,,,32.7194061279296875,-96.6125030517578125,anonymous,EN,Yes- I consent,,,,,,,,,,,56,Female,,Caucasian,,No,Somewhere in-between,Yes,3
2018-11-06 06:57:58,2018-11-06 06:58:34,IP Address,66.66.116.100,100,35,True,2018-11-06 06:58:34,R_2QG6hIKpV1RTrs0,,,,,43.089202880859375,-77.43599700927734375,anonymous,EN,Yes- I consent,,,,,,,,,,,52,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 06:58:37,2018-11-06 06:59:21,IP Address,209.33.195.111,100,44,True,2018-11-06 06:59:22,R_1HqkPeubryTpLnA,,,,,37.6775054931640625,-113.06189727783203125,anonymous,EN,Yes- I consent,25.436,25.436,25.988,1,3,,,,,,29,Female,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-06 06:59:35,2018-11-06 07:01:00,IP Address,68.229.39.192,100,85,True,2018-11-06 07:01:01,R_3D8D9LftoOPfqDT,,,,,36.2588958740234375,-115.1717987060546875,anonymous,EN,Yes- I consent,,,,,,57.024,57.024,58.139,1,1,32,Male,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-06 07:01:26,2018-11-06 07:02:32,IP Address,173.69.62.51,100,66,True,2018-11-06 07:02:33,R_11XvWAWDKN0bTqM,,,,,41.7845001220703125,-71.39589691162109375,anonymous,EN,Yes- I consent,36.745,36.745,38.704,1,3,,,,,,43,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 07:02:22,2018-11-06 07:02:42,IP Address,148.108.98.33,100,19,True,2018-11-06 07:02:42,R_e4lsXgvNPqZmQyR,,,,,41.1219940185546875,-81.5684967041015625,anonymous,EN,Yes- I consent,,,,,,,,,,,28,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 07:05:29,2018-11-06 07:06:42,IP Address,108.67.107.170,100,73,True,2018-11-06 07:06:43,R_1k0NRj679OCEyTI,,,,,39.854400634765625,-89.6544036865234375,anonymous,EN,Yes- I consent,38.371,38.371,41.581,1,3,,,,,,37,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 07:06:21,2018-11-06 07:07:01,IP Address,75.164.34.213,100,40,True,2018-11-06 07:09:10,R_Qgf4wScIAbAu31D,,,,,45.4579925537109375,-122.7073974609375,anonymous,EN,Yes- I consent,,,,,,,,,,,51,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 07:11:02,2018-11-06 07:11:34,IP Address,73.101.77.90,100,32,True,2018-11-06 07:11:35,R_2QMs2LzoBIk9TSM,,,,,40.4759979248046875,-76.8939971923828125,anonymous,EN,No-I do not consent,,,,,,,,,,,,,,,,,,,
2018-11-06 07:15:35,2018-11-06 07:18:03,IP Address,12.32.159.66,100,148,True,2018-11-06 07:18:04,R_1kOgiIXCe4pxqd4,,,,,33.2559051513671875,-96.8852996826171875,anonymous,EN,Yes- I consent,,,,,,59.972,64.262,66.106,2,1,33,Male,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-06 07:18:29,2018-11-06 07:19:38,IP Address,72.224.149.68,100,68,True,2018-11-06 07:19:39,R_DjgVJ90lMEedTY5,,,,,42.5959014892578125,-72.2266998291015625,anonymous,EN,Yes- I consent,22.124,49.525,50.119,3,3,,,,,,34,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 07:31:01,2018-11-06 07:31:31,IP Address,174.73.123.39,100,30,True,2018-11-06 07:31:32,R_12M5YpX8Tys8TBv,,,,,30.3760986328125,-91.1782989501953125,anonymous,EN,Yes- I consent,,,,,,,,,,,35,Female,,Caucasian,,No,Lean Democrat,No,3
2018-11-06 07:31:11,2018-11-06 07:31:44,IP Address,76.17.59.117,100,32,True,2018-11-06 07:31:45,R_2VHMtpP5GClwxUz,,,,,34.1869964599609375,-84.82039642333984375,anonymous,EN,Yes- I consent,,,,,,,,,,,28,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 07:30:55,2018-11-06 07:31:58,IP Address,24.102.78.183,100,63,True,2018-11-06 07:31:58,R_2pSPW8r89YwsDRP,,,,,40.7436065673828125,-73.921600341796875,anonymous,EN,Yes- I consent,29.374,29.374,30.822,1,3,,,,,,25,Female,,Prefer not to answer,,No,Lean Democrat,No,1
2018-11-06 07:31:08,2018-11-06 07:32:37,IP Address,69.65.247.224,100,88,True,2018-11-06 07:32:37,R_u21zTjHHnQ88KzL,,,,,33.5778961181640625,-101.85520172119140625,anonymous,EN,Yes- I consent,,,,,,59.537,59.537,61.211,1,1,24,Male,,Caucasian,,Yes,Somewhere in-between,Yes,2
2018-11-06 07:33:43,2018-11-06 07:35:44,IP Address,73.0.155.123,100,120,True,2018-11-06 07:35:44,R_3nVJ0Aic3KdZcPj,,,,,26.7165069580078125,-80.067901611328125,anonymous,EN,Yes- I consent,,,,,,79.044,79.044,83.036,1,1,30,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 07:38:06,2018-11-06 07:38:57,IP Address,73.44.167.100,100,50,True,2018-11-06 07:38:57,R_3KwNUYD76qOIX3X,,,,,41.5500030517578125,-87.45690155029296875,anonymous,EN,Yes- I consent,33.845,33.845,34.579,1,3,,,,,,35,Male,,Caucasian,,Maybe,Somewhere in-between,Yes,1
2018-11-06 07:38:38,2018-11-06 07:39:07,IP Address,68.170.241.41,100,29,True,2018-11-06 07:39:07,R_bKEMectAgaruWsN,,,,,32.743896484375,-81.62870025634765625,anonymous,EN,Yes- I consent,,,,,,,,,,,36,Female,,Caucasian,,Maybe,Somewhere in-between,Yes,3
2018-11-06 07:46:18,2018-11-06 07:47:43,IP Address,71.186.146.30,100,85,True,2018-11-06 07:47:44,R_3iw2PxflNqH6zBI,,,,,42.968505859375,-78.74919891357421875,anonymous,EN,Yes- I consent,50.84,50.84,51.722,1,3,,,,,,34,Female,,Caucasian,,Yes,Somewhere in-between,Yes,1
2018-11-06 07:50:33,2018-11-06 07:52:17,IP Address,104.3.176.117,100,103,True,2018-11-06 07:52:17,R_2OIx83MXFbOVOwZ,,,,,30.3704071044921875,-81.58640289306640625,anonymous,EN,Yes- I consent,,,,,,52.156,52.156,53.472,1,1,25,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 08:03:24,2018-11-06 08:04:10,IP Address,75.88.1.225,100,46,True,2018-11-06 08:04:10,R_sFEyd9e01Vx07p7,,,,,40.8155059814453125,-79.5106964111328125,anonymous,EN,Yes- I consent,,,,,,,,,,,30,Female,,Caucasian,,Maybe,Lean Republican,Yes,3
2018-11-06 08:04:00,2018-11-06 08:04:29,IP Address,74.204.27.130,100,28,True,2018-11-06 08:04:29,R_3KN4be5w9lVvcxn,,,,,42.85260009765625,-86.1262969970703125,anonymous,EN,Yes- I consent,,,,,,,,,,,41,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 08:03:30,2018-11-06 08:04:37,IP Address,207.160.232.251,100,66,True,2018-11-06 08:04:37,R_1AYHLZtkAVrc6NX,,,,,37.2592926025390625,-93.29119873046875,anonymous,EN,Yes- I consent,,,,,,,,,,,58,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 08:03:14,2018-11-06 08:04:39,IP Address,50.224.158.114,100,85,True,2018-11-06 08:04:40,R_3McboOzOUHVVYLu,,,,,45.0735931396484375,-93.13800048828125,anonymous,EN,Yes- I consent,50.426,54.706,58.624,2,5,,,,,,52,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 08:03:26,2018-11-06 08:04:40,IP Address,192.234.106.5,100,74,True,2018-11-06 08:04:40,R_wZ5gcapAYTKSDa9,,,,,40.601806640625,-75.52249908447265625,anonymous,EN,Yes- I consent,,,,,,51.329,54.16,55.245,2,1,46,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 08:03:27,2018-11-06 08:04:42,IP Address,70.177.149.195,100,74,True,2018-11-06 08:04:42,R_1o0V6QqKYSJBzYu,,,,,32.5933990478515625,-83.6416015625,anonymous,EN,Yes- I consent,37.524,37.524,39.937,1,5,,,,,,55,Male,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-06 08:03:19,2018-11-06 08:04:45,IP Address,76.102.199.150,100,85,True,2018-11-06 08:04:45,R_1P7ySQ9bp9upNa9,,,,,37.7917022705078125,-122.4185943603515625,anonymous,EN,Yes- I consent,,,,,,56.422,56.422,58.219,1,1,30,Male,,Asian,,Yes,Lean Republican,Yes,2
2018-11-06 08:10:34,2018-11-06 08:11:34,IP Address,74.79.34.220,100,60,True,2018-11-06 08:11:34,R_2rknM8xhO0nsefI,,,,,43.07440185546875,-75.211700439453125,anonymous,EN,Yes- I consent,32.439,32.439,36.513,1,3,,,,,,28,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 08:17:55,2018-11-06 08:19:15,IP Address,184.89.70.67,100,79,True,2018-11-06 08:19:15,R_3k7KeJNGRzrtkj4,,,,,27.91070556640625,-80.635101318359375,anonymous,EN,Yes- I consent,,,,,,60,60,60.681,1,1,35,Female,,Caucasian,,Yes,Somewhere in-between,Yes,2
2018-11-06 08:36:59,2018-11-06 08:37:13,IP Address,108.31.246.175,100,14,True,2018-11-06 08:37:13,R_3EDRecbmkb5MCKf,,,,,38.6251983642578125,-76.87799835205078125,anonymous,EN,Yes- I consent,,,,,,,,,,,24,Male,,Black/African,,Maybe,Lean Democrat,Yes,3
2018-11-06 08:36:58,2018-11-06 08:37:32,IP Address,108.44.162.71,100,33,True,2018-11-06 08:37:33,R_3g0oHVeHc6TWXJh,,,,,38.2165985107421875,-77.40290069580078125,anonymous,EN,Yes- I consent,,,,,,,,,,,34,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 08:37:15,2018-11-06 08:38:04,IP Address,50.5.139.103,100,49,True,2018-11-06 08:38:08,R_1LCH8uzmSeITVY7,,,,,39.3170013427734375,-84.24379730224609375,anonymous,EN,Yes- I consent,29.347,30.098,30.381,2,3,,,,,,32,Male,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-06 08:36:27,2018-11-06 08:38:55,IP Address,173.79.204.2,100,147,True,2018-11-06 08:38:56,R_W99URpACOGs2LId,,,,,38.52569580078125,-76.98650360107421875,anonymous,EN,Yes- I consent,59.484,60.499,61.39,2,3,,,,,,26,Male,,Caucasian,,No,Somewhere in-between,No,1
2018-11-06 08:39:03,2018-11-06 08:40:44,IP Address,199.193.237.16,100,100,True,2018-11-06 08:40:44,R_1gGgt8mhmCfVi3b,,,,,43.98809814453125,-124.09930419921875,anonymous,EN,Yes- I consent,,,,,,65.716,65.716,67.366,1,1,38,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 08:38:58,2018-11-06 08:46:06,IP Address,97.120.133.76,100,428,True,2018-11-06 08:46:07,R_0oBS1McQUyCtoUV,,,,,45.7082977294921875,-122.69480133056640625,anonymous,EN,Yes- I consent,,,,,,370.974,370.974,373.154,1,1,69,Male,,Asian,,Yes,Lean Democrat,Yes,2
2018-11-06 08:49:03,2018-11-06 08:50:40,IP Address,47.133.68.109,100,97,True,2018-11-06 08:50:40,R_d5KOfQ4uA7Tmoh3,,,,,36.7303924560546875,-76.59310150146484375,anonymous,EN,Yes- I consent,,,,,,,,,,,23,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 08:56:23,2018-11-06 08:58:21,IP Address,75.164.146.30,100,118,True,2018-11-06 08:58:22,R_oXMtCznAKOEyIVP,,,,,45.4761962890625,-122.559600830078125,anonymous,EN,Yes- I consent,54.806,80.309,84.673,2,3,,,,,,37,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 09:08:47,2018-11-06 09:09:37,IP Address,71.224.221.126,100,50,True,2018-11-06 09:09:37,R_28Nivw89wLiB6Jg,,,,,40.089599609375,-75.260101318359375,anonymous,EN,Yes- I consent,31.242,31.242,32.266,1,3,,,,,,34,Male,,Asian,,Yes,Lean Republican,Yes,1
2018-11-06 09:08:44,2018-11-06 09:09:56,IP Address,107.213.216.165,100,72,True,2018-11-06 09:09:56,R_24HmB3gOS1RarIy,,,,,25.606201171875,-80.34259796142578125,anonymous,EN,Yes- I consent,4.157,42.745,43.44,6,3,,,,,,67,Female,,Caucasian,,Maybe,Lean Democrat,Yes,1
2018-11-06 09:09:03,2018-11-06 09:10:02,IP Address,68.134.99.226,100,59,True,2018-11-06 09:10:02,R_3Ge4tK4Ofcu5eqh,,,,,39.39190673828125,-76.52880096435546875,anonymous,EN,Yes- I consent,,,,,,,,,,,39,Male,,Caucasian,,Maybe,Lean Republican,Yes,3
2018-11-06 09:08:46,2018-11-06 09:10:12,IP Address,73.13.205.172,100,85,True,2018-11-06 09:10:12,R_ZFhLTCZRSGuAZJ7,,,,,39.73590087890625,-75.664703369140625,anonymous,EN,Yes- I consent,,,,,,3.484,56.382,57.48,4,1,24,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 09:10:48,2018-11-06 09:11:17,IP Address,71.28.80.153,100,29,True,2018-11-06 09:11:18,R_2wRbKDFJSEJRkFf,,,,,35.055206298828125,-80.8195037841796875,anonymous,EN,Yes- I consent,,,,,,,,,,,23,Male,,Asian,,Yes,Somewhere in-between,Yes,3
2018-11-06 09:09:39,2018-11-06 09:11:25,IP Address,75.128.91.109,100,105,True,2018-11-06 09:11:25,R_325w9Mr8UulXGb8,,,,,41.9293060302734375,-83.44480133056640625,anonymous,EN,Yes- I consent,,,,,,60.468,60.468,63.1,1,1,55,Female,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-06 09:13:13,2018-11-06 09:13:31,IP Address,67.241.15.125,100,17,True,2018-11-06 09:13:31,R_pRXAG9bLDdns0hj,,,,,43.035400390625,-76.12819671630859375,anonymous,EN,Yes- I consent,,,,,,,,,,,38,Female,,Caucasian,,Yes,Somewhere in-between,Yes,3
2018-11-06 09:24:33,2018-11-06 09:25:59,IP Address,198.255.141.195,100,85,True,2018-11-06 09:25:59,R_6QlzEyYXX8xgZzz,,,,,42.1793975830078125,-75.9490966796875,anonymous,EN,Yes- I consent,,,,,,63.323,63.323,64.285,1,1,23,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 09:42:14,2018-11-06 09:42:47,IP Address,73.18.63.59,100,32,True,2018-11-06 09:42:55,R_bf6he1npgqmLX9v,,,,,42.944000244140625,-85.62129974365234375,anonymous,EN,Yes- I consent,,,,,,,,,,,20,Female,,Caucasian,,Maybe,Lean Republican,Yes,3
